carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
62f29f389c1eb71631eb621d,6638e9e1cf5497e6169edbf4,Douglas Lake equipment,DELIVERLOAD,False,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0206b,Euro Asia Blundell,PULLCONTAINER,False,24,24,13,24,24,24,24,24,24,24,17,30,20,26,35,28,22,30,20,25,20,8,24,24,24
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0206b,Euro Asia Blundell,RETURNCONTAINER,False,22,22,22,22,22,22,22,22,22,22,20,16,11,12,21,31,35,17,27,22,19,22,22,22,22
62f29f389c1eb71631eb621d,62fd017f51d6e4160bfac5d1,Euro Asia Mitchell,PULLCONTAINER,False,41,41,41,41,41,41,41,41,41,41,41,41,41,47,63,21,34,41,41,17,41,41,41,41,41
62f29f389c1eb71631eb621d,62fd017f51d6e4160bfac5d1,Euro Asia Mitchell,RETURNCONTAINER,False,12,12,12,12,12,12,12,12,12,12,5,23,9,12,10,10,12,16,10,15,4,12,12,12,12
62f29f389c1eb71631eb621d,678a93bc74060581b1f05d7b,Farrow Logistics,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
62f29f389c1eb71631eb621d,678a93bc74060581b1f05d7b,Farrow Logistics,HOOKCONTAINER,False,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
62f29f389c1eb71631eb621d,633decdfc2dd7b15cf7023c8,Fraser Grain Terminal Ltd,RETURNCONTAINER,False,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
62f29f389c1eb71631eb621d,6310e1c8d6ca63148e0e3485,Fraser Surrey Dock,PULLCONTAINER,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,24,19,20,20
62f29f389c1eb71631eb621d,6310e1c8d6ca63148e0e3485,Fraser Surrey Dock,RETURNCONTAINER,False,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
62f29f389c1eb71631eb621d,66c936ce69259bb123ed4038,Fraser Valley Packers,DELIVERLOAD,False,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
62f29f389c1eb71631eb621d,66c936ce69259bb123ed4038,Fraser Valley Packers,HOOKCONTAINER,False,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
62f29f389c1eb71631eb621d,66f4163217d3cc6654312ba5,Frontier Power Product,DELIVERLOAD,False,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
62f29f389c1eb71631eb621d,66f4163217d3cc6654312ba5,Frontier Power Product,HOOKCONTAINER,False,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f9267197,FSD,PULLCONTAINER,False,21,6,21,21,21,21,21,21,21,21,21,21,21,19,21,21,21,21,21,21,15,27,32,19,21
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f9267197,FSD,RETURNCONTAINER,False,14,10,8,14,14,14,14,14,14,14,14,19,18,14,13,28,12,15,7,15,14,21,15,18,11
